timestamp,seq,bytes,rtt_ms,loss_rate
150.238,1493,402026,17.94,0.54
150.339,1494,401594,17.90,0.54
150.439,1495,401354,17.48,0.53
150.540,1496,402442,16.53,0.53
150.640,1497,403066,19.82,0.53
150.741,1498,402090,21.58,0.53
150.843,1499,402506,22.76,0.53
150.943,1500,402970,13.35,0.53
151.043,1501,402554,14.72,0.53
151.144,1502,402106,18.92,0.53
151.244,1503,401850,20.15,0.53
151.344,1504,401082,24.55,0.53
151.445,1505,402346,20.55,0.53
151.546,1506,401882,20.04,0.53
151.646,1507,402250,17.18,0.53
151.747,1508,401386,15.83,0.53
151.847,1509,401114,66.35,0.53
151.948,1510,401722,22.41,0.53
152.048,1511,400954,18.88,0.53
152.148,1512,400586,18.45,0.53
152.249,1513,400090,17.61,0.53
152.349,1514,400730,16.62,0.53
152.449,1515,400538,15.70,0.53
152.550,1516,400746,20.93,0.53
152.650,1517,401242,22.03,0.53
152.751,1518,400538,16.82,0.53
152.851,1519,400218,15.61,0.53
152.951,1520,401050,16.46,0.53
153.052,1521,401546,14.60,0.53
153.153,1522,401642,16.75,0.53
153.253,1523,401018,15.73,0.52
153.353,1524,401242,15.48,0.52
153.454,1525,400122,14.65,0.52
153.554,1526,400346,14.57,0.52
153.655,1527,399818,13.36,0.52
153.755,1528,399546,13.16,0.52
153.855,1529,400570,16.73,0.52
153.956,1530,400106,16.55,0.52
154.056,1531,399914,13.36,0.52
154.156,1532,400218,15.63,0.52
154.257,1533,400202,14.52,0.52
154.357,1534,400458,17.57,0.52
154.458,1535,399818,17.68,0.52
154.558,1536,400330,18.05,0.52
154.658,1537,400554,19.37,0.52
154.759,1538,400346,18.86,0.52
154.859,1539,400858,19.03,0.52
154.960,1540,400858,20.92,0.52
155.060,1541,401370,22.03,0.52
155.161,1542,401258,29.07,0.52
155.261,1543,401370,48.37,0.52
155.362,1544,401674,15.87,0.52
155.462,1545,401642,16.63,0.52
155.562,1546,401290,16.16,0.52
155.663,1547,401146,15.46,0.52
155.764,1548,401002,15.90,0.52
155.864,1549,401050,17.70,0.52
155.964,1550,400154,16.78,0.52
156.065,1551,399930,15.71,0.52
156.165,1552,400314,10.17,0.52
156.266,1553,401018,9.90,0.51
156.366,1554,400714,22.34,0.51
156.467,1555,399850,14.18,0.51
156.567,1556,400410,14.42,0.51
156.667,1557,400090,15.15,0.51
156.768,1558,400154,16.95,0.51
156.869,1559,400170,16.62,0.51
156.970,1560,400682,17.80,0.51
157.071,1561,400330,15.93,0.51
157.171,1562,400794,16.23,0.51
157.272,1563,400890,16.55,0.51
157.372,1564,400650,15.66,0.51
157.473,1565,401290,18.36,0.51
157.574,1566,401946,16.50,0.51
157.674,1567,401418,46.33,0.51
157.775,1568,400810,47.33,0.51
157.875,1569,401114,20.78,0.51
157.976,1570,401178,19.56,0.51
158.076,1571,401242,20.78,0.51
158.176,1572,401738,20.06,0.51
158.277,1573,401466,16.44,0.51
158.378,1574,401242,14.24,0.51
158.478,1575,401850,14.59,0.51
158.579,1576,401914,13.44,0.51
158.679,1577,400138,15.62,0.51
158.779,1578,401178,15.63,0.51
158.880,1579,400250,16.84,0.51
158.980,1580,401450,16.90,0.51
159.081,1581,402410,13.59,0.51
159.181,1582,401226,13.55,0.51
159.282,1583,401050,16.81,0.51
159.382,1584,401354,16.62,0.50
159.483,1585,401978,16.06,0.50
159.583,1586,401770,16.73,0.50
159.683,1587,401642,16.61,0.50
159.784,1588,402346,13.68,0.50
159.884,1589,401642,14.62,0.50
159.986,1590,401834,16.07,0.50
160.085,1591,401786,14.70,0.50
160.186,1592,401546,14.54,0.50
160.286,1593,402138,13.31,0.50
160.387,1594,402842,13.50,0.50
160.488,1595,402634,13.27,0.50
160.588,1596,402458,18.06,0.50
160.688,1597,401722,16.73,0.50
160.789,1598,402138,15.62,0.50
160.890,1599,401674,15.56,0.50
160.990,1600,403050,24.57,0.50
161.091,1601,402298,25.96,0.50
161.192,1602,402858,28.53,0.50
161.292,1603,402250,13.93,0.50
161.394,1604,402554,14.70,0.50
161.493,1605,401882,13.43,0.50
161.594,1606,401706,15.31,0.50
161.694,1607,401754,15.63,0.50
161.794,1608,401706,11.15,0.50
161.895,1609,402010,14.85,0.50
161.996,1610,402266,13.71,0.50
162.096,1611,401914,15.61,0.50
162.198,1612,402138,17.86,0.50
162.297,1613,401802,15.42,0.50
162.398,1614,402138,13.39,0.50
162.499,1615,402122,14.66,0.50
162.599,1616,402122,15.22,0.49
162.700,1617,401642,13.36,0.49
162.801,1618,401594,19.70,0.49
162.901,1619,402442,17.98,0.49
163.002,1620,401962,12.29,0.49
163.102,1621,401578,14.59,0.49
163.202,1622,401722,14.01,0.49
163.303,1623,401962,13.31,0.49
163.403,1624,401738,14.56,0.49
163.504,1625,401658,14.17,0.49
163.604,1626,401818,14.39,0.49
163.705,1627,401626,14.65,0.49
163.805,1628,401610,14.28,0.49
163.906,1629,402570,14.63,0.49
164.006,1630,402250,13.61,0.49
164.106,1631,401802,13.16,0.49
164.207,1632,402410,14.64,0.49
164.308,1633,402394,13.92,0.49
164.409,1634,401274,15.25,0.49
164.509,1635,402506,15.77,0.49
164.610,1636,402570,15.71,0.49
164.711,1637,401978,17.15,0.49
164.811,1638,401354,14.85,0.49
164.912,1639,401658,13.65,0.49
165.012,1640,401562,14.57,0.49
165.113,1641,402330,13.68,0.49
165.213,1642,402042,16.12,0.49
165.314,1643,402058,15.71,0.49
165.414,1644,401962,14.45,0.49
165.515,1645,401754,14.62,0.49
165.615,1646,401402,15.82,0.49
165.716,1647,401306,18.73,0.49
165.816,1648,401322,15.85,0.49
165.917,1649,401818,13.73,0.48
166.017,1650,401226,16.90,0.48
166.117,1651,399946,15.69,0.48
166.218,1652,400890,14.55,0.48
166.318,1653,399738,15.41,0.48
166.418,1654,400730,16.36,0.48
166.519,1655,400522,19.77,0.48
166.620,1656,399626,18.37,0.48
166.721,1657,400250,16.94,0.48
166.821,1658,401722,15.59,0.48
166.922,1659,401530,13.70,0.48
167.022,1660,400730,14.56,0.48
167.122,1661,401626,13.51,0.48
167.223,1662,401738,13.40,0.48
167.323,1663,401626,13.94,0.48
167.424,1664,401354,15.80,0.48
167.524,1665,401098,14.27,0.48
167.625,1666,401178,13.41,0.48
167.725,1667,401354,14.40,0.48
167.825,1668,401834,16.10,0.48
167.926,1669,401626,13.66,0.48
168.026,1670,401306,15.93,0.48
168.126,1671,400954,14.46,0.48
168.227,1672,400890,15.61,0.48
168.327,1673,401322,17.06,0.48
168.428,1674,401658,15.99,0.48
168.528,1675,401050,14.75,0.48
168.629,1676,400986,13.49,0.48
168.729,1677,401722,15.90,0.48
168.830,1678,401546,14.94,0.48
168.931,1679,400890,12.11,0.48
169.031,1680,401466,11.89,0.48
169.131,1681,400138,14.48,0.48
169.232,1682,400986,15.58,0.48
169.332,1683,400618,15.37,0.48
169.433,1684,401930,13.48,0.47
169.533,1685,401514,14.67,0.47
169.634,1686,401418,13.67,0.47
169.734,1687,401594,14.60,0.47
169.834,1688,400330,14.50,0.47
169.935,1689,400938,14.44,0.47
170.035,1690,401402,18.84,0.47
170.136,1691,401210,16.68,0.47
170.236,1692,401066,17.95,0.47
170.336,1693,401498,17.90,0.47
170.437,1694,400714,17.89,0.47
170.537,1695,401306,19.78,0.47
170.637,1696,400858,17.68,0.47
170.738,1697,401818,18.12,0.47
170.839,1698,400362,18.55,0.47
170.940,1699,401370,16.71,0.47
171.041,1700,400762,17.51,0.47
171.141,1701,401594,17.33,0.47
171.242,1702,402106,15.82,0.47
171.342,1703,401354,24.36,0.47
171.443,1704,401898,24.45,0.47
171.543,1705,401594,52.44,0.47
171.644,1706,402250,37.63,0.47
171.744,1707,402122,28.23,0.47
171.845,1708,402106,28.10,0.47
171.945,1709,401386,28.94,0.47
172.046,1710,401178,37.48,0.47
172.146,1711,401546,38.04,0.47
172.247,1712,402186,26.60,0.47
172.348,1713,402106,26.77,0.47
172.448,1714,401690,31.92,0.47
172.548,1715,401338,31.10,0.47
172.649,1716,401898,36.64,0.47
172.749,1717,401850,37.44,0.47
172.850,1718,401114,33.36,0.47
172.951,1719,401594,31.12,0.47
173.051,1720,400746,31.90,0.46
173.151,1721,400714,32.70,0.46
173.252,1722,401162,33.21,0.46
173.352,1723,400826,44.78,0.46
173.453,1724,401114,44.22,0.46
173.553,1725,400698,32.85,0.46
173.654,1726,401194,29.56,0.46
173.754,1727,400970,29.55,0.46
173.854,1728,401210,26.99,0.46
173.955,1729,400378,26.54,0.46
174.055,1730,401194,27.47,0.46
174.156,1731,400138,26.83,0.46
174.256,1732,400266,26.03,0.46
174.356,1733,400842,24.91,0.46
174.457,1734,400826,24.44,0.46
174.557,1735,400394,25.53,0.46
174.658,1736,400650,30.73,0.46
174.758,1737,400570,31.62,0.46
174.858,1738,400586,25.10,0.46
174.959,1739,399946,24.44,0.46
175.059,1740,399962,23.82,0.46
175.160,1741,400074,21.85,0.46
175.260,1742,399898,21.25,0.46
175.360,1743,401226,21.65,0.46
175.461,1744,400554,18.96,0.46
175.561,1745,400394,19.77,0.46
175.661,1746,400762,18.65,0.46
175.762,1747,400618,22.17,0.46
175.862,1748,401114,20.01,0.46
175.963,1749,400874,19.98,0.46
176.063,1750,401146,19.77,0.46
176.163,1751,401450,18.77,0.46
176.264,1752,400810,21.54,0.46
176.364,1753,400634,21.79,0.46
176.465,1754,400538,20.31,0.46
176.565,1755,401194,19.86,0.46
176.666,1756,401402,18.55,0.46
176.766,1757,401258,21.14,0.46
176.867,1758,401146,20.98,0.45
176.967,1759,401786,19.07,0.45
177.067,1760,401818,17.91,0.45
177.168,1761,401898,19.18,0.45
177.268,1762,401370,19.01,0.45
177.369,1763,401050,22.23,0.45
177.469,1764,401722,21.16,0.45
177.570,1765,401930,21.12,0.45
177.671,1766,401594,21.30,0.45
177.771,1767,402010,19.83,0.45
177.872,1768,401802,23.08,0.45
177.974,1769,402474,23.97,0.45
178.073,1770,402202,20.09,0.45
178.174,1771,401562,20.18,0.45
178.275,1772,401610,22.09,0.45
178.375,1773,402090,23.28,0.45
178.475,1774,401674,23.17,0.45
178.576,1775,401706,20.40,0.45
178.677,1776,402298,19.20,0.45
178.777,1777,402218,19.85,0.45
178.877,1778,401354,19.12,0.45
178.978,1779,401770,17.91,0.45
179.078,1780,401594,16.48,0.45
179.179,1781,401994,15.65,0.45
179.279,1782,402298,17.04,0.45
179.380,1783,403162,15.65,0.45
179.480,1784,402410,18.93,0.45
179.581,1785,402330,13.70,0.45
179.681,1786,402138,14.44,0.45
179.782,1787,402154,16.91,0.45
179.882,1788,402090,16.55,0.45
179.983,1789,402154,15.73,0.45
180.083,1790,402314,14.34,0.45
180.184,1791,402570,14.47,0.45
180.284,1792,402394,16.62,0.45
180.385,1793,401946,12.40,0.45
180.485,1794,402074,13.83,0.45
180.586,1795,401786,15.48,0.45
180.686,1796,402458,15.88,0.45
180.787,1797,401338,15.77,0.44
180.889,1798,402058,18.12,0.44
180.988,1799,402186,18.73,0.44
181.089,1800,402378,17.66,0.44
181.189,1801,401130,14.62,0.44
181.290,1802,401434,12.12,0.44
181.390,1803,401786,12.34,0.44
181.491,1804,402010,25.77,0.44
181.591,1805,401626,16.17,0.44
181.692,1806,401770,14.62,0.44
181.792,1807,401610,13.62,0.44
181.893,1808,401354,13.48,0.44
181.993,1809,401130,15.18,0.44
182.093,1810,401818,20.05,0.44
182.194,1811,401274,18.93,0.44
182.294,1812,400858,15.16,0.44
182.395,1813,401338,15.31,0.44
182.495,1814,401898,16.52,0.44
182.596,1815,401658,14.27,0.44
182.696,1816,401162,14.43,0.44
182.796,1817,401770,18.88,0.44
182.897,1818,402378,14.57,0.44
182.998,1819,401546,14.40,0.44
183.098,1820,401898,15.63,0.44
183.199,1821,401642,16.79,0.44
183.299,1822,401642,20.68,0.44
183.400,1823,402074,22.38,0.44
183.500,1824,401722,22.95,0.44
183.600,1825,401546,14.73,0.44
183.701,1826,402122,14.48,0.44
183.801,1827,401594,15.43,0.44
183.902,1828,402122,10.24,0.44
184.002,1829,401450,10.30,0.44
184.103,1830,401242,13.46,0.44
184.204,1831,401994,16.33,0.44
184.304,1832,401450,11.77,0.44
184.406,1833,402074,16.48,0.44
184.505,1834,401242,23.25,0.44
184.606,1835,401962,11.62,0.44
184.706,1836,402442,11.47,0.44
184.807,1837,401322,12.48,0.44
184.907,1838,400442,12.48,0.44
185.008,1839,400874,35.84,0.43
185.108,1840,401194,31.31,0.43
185.208,1841,400970,31.57,0.43
185.309,1842,401226,22.12,0.43
185.409,1843,400890,22.80,0.43
185.510,1844,400650,26.12,0.43
185.610,1845,400906,27.23,0.43
185.710,1846,400730,14.36,0.43
185.811,1847,401194,14.51,0.43
185.911,1848,401610,12.62,0.43
186.012,1849,401242,12.33,0.43
186.112,1850,401562,11.35,0.43
186.212,1851,401306,14.44,0.43
186.313,1852,400410,11.29,0.43
186.413,1853,400970,10.13,0.43
186.514,1854,400842,13.52,0.43
